1	0
1.4076	0.00456325
1.71792	0.0069783
1.99157	0.00823557
2.22043	0.0094245
2.43871	0.0100583
2.63299	0.0117477
2.8088	0.0121344
2.98224	0.0131309
3.15022	0.0144258
3.31041	0.0147483
3.46425	0.0154321
3.59907	0.0159472
3.73842	0.0169808
3.87654	0.0176627
4.00296	0.0176503
4.12727	0.0181052
4.25014	0.018723
4.37404	0.0195057
4.49325	0.0188638
4.60626	0.0210041
4.70942	0.0218351
4.80948	0.0233815
4.90251	0.0233801
5.00996	0.0228779
5.10691	0.0226765
5.20507	0.0225349
5.30682	0.0223882
5.40264	0.0225259
5.49276	0.023001
5.58539	0.0235566
5.66972	0.0244406
5.76253	0.0236138
5.85308	0.0242112
5.93817	0.0250953
6.01721	0.0251523
6.10967	0.0248645
6.18543	0.0257987
6.26491	0.026211
6.3428	0.0269089
6.42836	0.0266858
6.50188	0.0268843
6.57864	0.0268916
6.65149	0.0264245
6.71581	0.0274044
6.78298	0.0273994
6.86167	0.0276659
6.93716	0.0278894
7.01573	0.0279558
7.08641	0.0284839
7.15223	0.0284772
7.21684	0.0301348
7.28026	0.0298423
7.3556	0.0305567
7.43215	0.0312873
7.49846	0.0321503
7.55695	0.0327704
7.63616	0.0326218
7.70203	0.0325486
7.75727	0.0336259
7.82248	0.0339523
7.87731	0.0334599
7.93949	0.0333745
8.00826	0.0329232
8.07312	0.034386
8.1421	0.0343492
8.20216	0.0349234
8.27875	0.0340778
8.33826	0.0341284
8.3973	0.0339887
8.45721	0.0360059
8.52588	0.0381353
8.57954	0.0386872
8.63244	0.0393824
8.68554	0.0404275
8.74177	0.0393278
8.79683	0.0388414
8.8476	0.0397166
8.90097	0.040286
8.95262	0.0400014
9.00922	0.041057
9.06624	0.0417879
9.12292	0.0425013
9.18101	0.0420316
9.23287	0.0419443
9.2899	0.0414095
9.35316	0.0407063
9.40116	0.0403197
9.45419	0.0403137
9.51455	0.0404253
9.56952	0.040613
9.61871	0.0409463
9.66738	0.0411883
9.70481	0.0417962
9.75583	0.0418573
9.80625	0.0422353
9.85321	0.0417185
9.90744	0.0415242
9.9601	0.0413307
10.0078	0.0408671
