13.9281	15.1752
13.5077	13.9841
12.9856	13.4405
12.4943	12.884
12.0111	12.3698
10.4856	11.4723
10.3458	10.4768
10.0857	10.2912
9.95872	10.0739
9.32636	9.88303
9.03776	9.28411
9.02352	9.03692
8.86277	8.99425
8.66484	8.84933
8.60912	8.65893
8.47436	8.60119
8.26704	8.44927
7.97284	8.24229
7.78235	7.93658
7.62527	7.76852
7.56692	7.62344
7.1951	7.48702
7.19155	7.19301
6.90798	7.16293
6.68397	6.8948
6.68397	6.68397
6.50183	6.66791
6.42158	6.49457
6.42158	6.42158
6.32833	6.41319
6.27809	6.29359
6.09249	6.26616
6.09249	6.09249
6.06501	6.08985
6.06493	6.06501
6.03746	6.05523
6.03746	6.03746
6.03746	6.03746
6.03746	6.03746
6.03746	6.03746
5.99014	6.03467
5.9691	5.99609
5.94957	5.96795
5.94957	5.94957
5.93431	5.94778
5.93431	5.93431
5.85794	5.92084
5.7911	5.85385
5.77006	5.78491
5.76731	5.76957
5.76731	5.76731
5.71658	5.76433
5.71658	5.71658
5.53889	5.70613
5.53889	5.53889
5.53151	5.53846
5.53151	5.53151
5.48816	5.52896
5.40047	5.48257
5.40047	5.40047
5.40047	5.40047
5.40047	5.40047
5.40047	5.40047
5.40047	5.40047
5.40047	5.40047
5.40047	5.40047
5.40047	5.40047
5.40047	5.40047
5.40047	5.40047
5.40047	5.40047
5.40047	5.40047
5.40047	5.40047
5.40047	5.40047
5.40047	5.40047
5.40047	5.40047
5.40047	5.40047
5.40047	5.40047
5.40047	5.40047
5.40047	5.40047
5.40047	5.40047
5.40047	5.40047
5.40047	5.40047
5.40047	5.40047
5.40047	5.40047
5.2959	5.39432
5.2959	5.2959
5.2959	5.2959
5.2959	5.2959
5.2959	5.2959
5.2959	5.2959
5.2959	5.2959
5.2959	5.2959
5.12718	5.27605
5.12718	5.12718
5.12718	5.12718
5.12718	5.12718
5.12718	5.12718
5.12718	5.12718
5.12718	5.12718
5.12718	5.12718
5.12718	5.12718
5.09719	5.12542
5.09719	5.10425
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
5.09719	5.09719
